"교육청명","교육지원청명","유치원코드","유치원명","설립유형","대표자명","원장명","설립일","개원일","주소","전화번호","홈페이지","운영시간","만3세학급수","만4세학급수","만5세학급수","혼합학급수","특수학급수","만3세유아수","만4세유아수","만5세유아수","혼합유아수","특수유아수","공시차수"
"서울특별시교육청","성북강북교육지원청","1ecec08c-efee-b044-e053-0a32095ab044","성신유치원","사립(법인)","전홍주","전홍주","19831116","19840428","서울특별시 성북구 보문로34다길 2","02-920-7384","http://www.sskid.or.kr","08시00분~18시00분","1","2","2","0","","20","43","37","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08c-efef-b044-e053-0a32095ab044","영동제일유치원","사립(사인)","우종숙","고윤희","19780329","19780329","서울특별시 강남구 삼성로120길 28","02-544-3111","","09시00분~17시00분","2","2","2","0","","39","42","38","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f00c-b044-e053-0a32095ab044","석문유치원","사립(법인)","정순택","박미리","19880301","19880920","서울특별시 서초구 서초대로64길 73","02-585-5881","https://cafe.naver.com/smu5881","09시00분~18시00분","1","2","1","0","","20","51","26","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f00d-b044-e053-0a32095ab044","여나유치원","사립(사인)","이경희","이경희","19890123","19890308","서울특별시 서초구 서초중앙로 200","02-536-1116","","09시00분~17시00분","2","2","2","0","","30","42","51","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08c-f00e-b044-e053-0a32095ab044","영유유치원","사립(사인)","이금자","이금자","19860301","19860303","서울특별시 서초구 효령로34길 72","02-586-7516","","09시00분~18시00분","1","2","2","0","","15","20","27","0","","20182"
"서울특별시교육청","중부교육지원청","1ecec08c-f023-b044-e053-0a32095ab044","서울충무초등학교병설유치원","공립(병설)","박성이","박성이","19950110","19950310","서울특별시 중구 퇴계로50길 13","02-2265-4840","","08시00분~20시00분","1","1","1","0","","4","6","11","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f024-b044-e053-0a32095ab044","서울한남초등학교병설유치원","공립(병설)","황혜정","황혜정","20001125","20010315","서울특별시 용산구 한남대로 112","02-749-2393","http://hannam.sen.es.kr","07시00분~19시00분","1","1","1","0","","3","6","9","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f025-b044-e053-0a32095ab044","영락유치원","사립(법인)","심재수","임미자","19660410","19660410","서울특별시 중구 수표로 33","02-2277-5878","http://ynchild.net","07시00분~22시00분","1","1","1","0","","11","12","19","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f026-b044-e053-0a32095ab044","옥인유치원","사립(사인)","이은호","이원경","19930430","19930430","서울특별시 종로구 자하문로 69","02-735-3984","http://okin.kidis.co.kr","08시00분~17시10분","1","1","1","0","","11","17","26","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08c-f04b-b044-e053-0a32095ab044","충신유치원","사립(사인)","이전호","송은영","19990309","19990319","서울특별시 용산구 이촌로71길 14","02-793-4266","http://kids.choongshin.or.kr/","09시00분~18시30분","3","2","2","0","","49","50","55","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f04f-b044-e053-0a32095ab044","새움유치원","사립(사인)","정애영","문경미","20130301","20131111","서울특별시 송파구 중대로27길 2","02-430-4399","","09시00분~19시00분","2","1","2","0","","36","15","38","0","","20182"
"서울특별시교육청","북부교육지원청","1ecec08c-f050-b044-e053-0a32095ab044","예랑유치원","사립(사인)","김영란","한숙화","19910828","20130909","서울특별시 도봉구 해등로4길 9","02-991-0652","http://www.yerangkid.com","09시00분~19시00분","1","1","1","0","","9","15","21","0","","20212"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f051-b044-e053-0a32095ab044","서울장곡초등학교병설유치원","공립(병설)","진희정","진희정","20140301","20140306","서울특별시 성북구 장월로23길 16","02-919-9128","http://www.janggokcho.es.kr","07시30분~19시30분","1","1","2","0","","9","18","24","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f052-b044-e053-0a32095ab044","서울세곡초등학교병설유치원","공립(병설)","박정애","박정애","20131226","20140618","서울특별시 구로구 고척로33길 34","02-2060-2686","https://segok.sen.es.kr/113392/subMenu.do","07시30분~19시30분","1","1","1","0","1","5","11","16","0","4","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-f053-b044-e053-0a32095ab044","서울면동초등학교병설유치원","공립(병설)","한미라","한미라","20140301","20140307","서울특별시 중랑구 면목로57길 32","02-496-7922","http://www.myeondong.es.kr","07시30분~19시30분","1","1","1","0","","14","15","15","0","","20241"
"서울특별시교육청","동부교육지원청","1ecec08c-f054-b044-e053-0a32095ab044","삼성유치원","사립(사인)","심성훈 권균자","김은수","20131125","20131125","서울특별시 동대문구 사가정로 65","02-2213-0080","","08시00분~18시30분","3","3","2","0","","58","71","69","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f081-b044-e053-0a32095ab044","참사랑유치원","사립(사인)","이영숙","유은석","20120314","20120314","서울특별시 금천구 벚꽃로 73","02-896-5881","http://cafe.daum.net/H-truelove/","08시00분~18시00분","3","2","2","0","","49","46","52","0","","20241"
"서울특별시교육청","북부교육지원청","1ecec08c-f082-b044-e053-0a32095ab044","온누리유치원","사립(사인)","최종세","최종세","20120401","20120401","서울특별시 노원구 동일로227길 47","02-933-2083","https://cafe.daum.net/ONNURI-2024","07시30분~19시30분","2","2","2","0","","45","34","38","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f0da-b044-e053-0a32095ab044","서울자양초등학교병설유치원","공립(병설)","양금주","양금주","19870302","19870302","서울특별시 광진구 아차산로44길 26","02-455-8051","http://www.chayang.es.kr","07시30분~19시30분","1","2","1","0","","12","24","19","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f0f4-b044-e053-0a32095ab044","금성유치원","사립(사인)","양혜숙","곽용택","19940723","19940723","서울특별시 강북구 한천로123길 9","02-905-6638","","09시00분~19시30분","","","","1","","","","","31","","20192"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f0f5-b044-e053-0a32095ab044","동명유치원","사립(사인)","이정순","윤지영","19750115","19750115","서울특별시 강북구 오패산로 130","02-989-5723","http://cyworld.com/dongmyoungkid","09시00분~17시00분","1","1","1","0","","9","16","20","0","","20192"
"서울특별시교육청","성북강북교육지원청","1ecec08c-f0f6-b044-e053-0a32095ab044","길물빛유치원","사립(사인)","이선아","유진희","19911223","19911223","서울특별시 강북구 인수봉로 260","02-902-7775","http://cafe.naver.com/sinkukdong","09시00분~17시00분","1","1","1","0","","16","25","33","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f123-b044-e053-0a32095ab044","준현유치원","사립(사인)","유익형","권민수","19991204","19991204","서울특별시 강동구 성내로3가길 61","02-477-0287","","08시00분~19시00분","1","3","2","0","","22","66","52","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f124-b044-e053-0a32095ab044","서울신성초등학교병설유치원","공립(병설)","이준호","이준호","20030106","20030301","서울특별시 관악구 신림로 114","02-6101-7616","https://sss.sen.es.kr","07시30분~19시30분","1","2","2","0","1","12","29","31","0","5","20241"
"서울특별시교육청","북부교육지원청","1ecec08c-f12b-b044-e053-0a32095ab044","꽃동산유치원","사립(법인)","김종준","서인숙","20060214","20060214","서울특별시 노원구 공릉로 257","02-948-9483","http://www.flowergardenkids.com","09시00분~18시00분","1","1","1","0","","4","3","8","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08c-f12c-b044-e053-0a32095ab044","고덕유치원","사립(법인)","백은희","김진숙","20070507","20070507","서울특별시 강동구 구천면로 645","02-440-5302","","09시00분~18시00분","1","2","1","0","","20","46","28","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-f13b-b044-e053-0a32095ab044","서울진관유치원","공립(단설)","김미숙","김미숙","20120105","20120626","서울특별시 은평구 진관2로 111-16","02-352-9042","http://www.서울진관유치원.kr/","07시30분~19시30분","2","2","2","0","1","14","22","26","0","5","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-f13c-b044-e053-0a32095ab044","서울은빛유치원","공립(단설)","윤향금","윤향금","20120401","20120401","서울특별시 은평구 진관3로 73-11","02-353-2230","http://www.seouleunbit.kg.kr/","07시10분~19시20분","2","2","2","0","1","28","28","35","0","5","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f199-b044-e053-0a32095ab044","서울공진초등학교병설유치원","공립(병설)","김장균","김장균","20040301","20040301","서울특별시 강서구 마곡서로 33","02-2223-2391","http://kongjin.sen.es.kr","07시00분~19시00분","1","1","1","0","","5","20","18","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08c-f19a-b044-e053-0a32095ab044","선일유치원","사립(법인)","박 준옥","박 준옥","19670410","19670410","서울특별시 은평구 갈현로29길 27","02-355-2049","http://www.sunilkids.co.kr","09시30분~18시00분","1","2","2","0","","9","24","44","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f1a0-b044-e053-0a32095ab044","서울상도유치원","공립(단설)","한희순","한희순","20140314","20140626","서울특별시 동작구 만양로3길 48","02-827-0037","http://www.서울상도유치원.kr","07시30분~19시30분","2","2","2","0","1","27","35","38","0","3","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f1ad-b044-e053-0a32095ab044","총신대부속유치원","사립(법인)","허계형","허계형","19850316","19850316","서울특별시 동작구 사당로 143","02-3479-0550","http://www.csuk.kr/","08시00분~18시00분","2","2","2","0","","40","46","50","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f1ae-b044-e053-0a32095ab044","큰솔유치원","사립(사인)","안성실","안성실","20010706","20010706","서울특별시 관악구 관악로30길 12","02-889-8381","","09시00분~19시30분","3","2","2","0","","70","46","48","0","","20182"
"서울특별시교육청","동작관악교육지원청","1ecec08c-f1af-b044-e053-0a32095ab044","현대유치원","사립(사인)","이재수","한주희","19930114","19930114","서울특별시 관악구 관악로40길 55","02-884-3809","http://hdkid.co.kr","08시00분~19시00분","2","2","2","0","","48","49","54","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f1b3-b044-e053-0a32095ab044","서울개봉초등학교병설유치원","공립(병설)","도형록","도형록","20000215","20000215","서울특별시 구로구 개봉로16길 30-11","02-2616-8755","http://gaebong.sen.es.kr","07시30분~19시30분","1","1","2","0","1","5","16","31","0","4","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f1b4-b044-e053-0a32095ab044","서울영서초등학교병설유치원","공립(병설)","설경수","설경수","19920306","19920306","서울특별시 구로구 도림로20길 57","02-861-6971","http://www.youngseo.es.kr","07시30분~19시30분","1","1","1","0","1","6","8","10","0","4","20241"
"서울특별시교육청","남부교육지원청","1ecec08c-f1b5-b044-e053-0a32095ab044","서울윤중초등학교병설유치원","공립(병설)","박수경","박수경","19871230","19880310","서울특별시 영등포구 여의나루로2길 14","02-783-0407","http://www.yunjung.es.kr","07시20분~19시20분","1","1","1","0","1","10","16","21","0","3","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08c-f1c6-b044-e053-0a32095ab044","광남유치원","사립(사인)","목원균","조미선","19910209","19910209","서울특별시 광진구 아차산로70길 40","02-455-6774","http://kwangnam.kidswon.com","08시00분~18시30분","2","2","2","0","","37","46","46","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08c-f1fa-b044-e053-0a32095ab044","보라유치원","사립(사인)","위성순","위성순","19950727","19950727","서울특별시 강서구 공항대로39길 100","02-2658-1154","http://www.borakid.com","07시30분~19시30분","2","2","1","0","","36","38","31","0","","20241"
